,Ht,Wt,Forty,Vertical,BenchReps,BroadJump,Cone,Shuttle,Pos_C,Pos_CB,Pos_DB,Pos_DE,Pos_DL,Pos_DT,Pos_EDGE,Pos_FB,Pos_FS,Pos_ILB,Pos_K,Pos_LB,Pos_LS,Pos_OG,Pos_OL,Pos_OLB,Pos_OT,Pos_P,Pos_QB,Pos_RB,Pos_S,Pos_SS,Pos_TE,Pos_WR,Drafted
291,77,297.0,5.16,27.0,21.0,96.0,8.18,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
292,72,249.0,4.65,32.0,24.0,109.0,7.23,4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,76,258.0,4.59,34.0,27.0,122.0,6.94,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
294,71,196.0,4.53,36.5,14.0,121.0,7.09,4.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,76,306.0,5.2,28.5,14.0,108.0,7.54,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
296,80,326.0,5.22,27.5,29.0,101.0,7.68,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300,73,307.0,5.1,30.5,29.0,105.0,7.97,4.56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,69,180.0,4.42,35.5,17.0,122.0,6.76,3.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,69,179.0,4.51,35.0,11.0,115.0,7.21,4.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,73,213.0,4.61,38.5,14.0,118.0,6.96,4.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
310,76,332.0,5.26,29.0,28.0,97.0,7.78,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
312,70,206.0,4.72,31.5,15.0,108.0,7.15,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
317,71,216.0,4.84,29.5,15.0,112.0,7.15,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
320,74,278.0,4.94,29.5,27.0,106.0,7.2,4.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,70,192.0,4.44,39.5,14.0,121.0,6.78,3.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,78,293.0,5.11,33.5,20.0,109.0,7.4,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330,76,255.0,4.76,33.0,22.0,106.0,7.12,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
331,77,310.0,5.37,27.0,25.0,99.0,8.27,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
336,74,206.0,4.56,40.0,22.0,126.0,7.14,4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,76,270.0,4.83,34.5,25.0,110.0,7.32,4.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,73,234.0,4.64,38.5,24.0,124.0,7.25,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,70,255.0,4.97,33.5,32.0,108.0,7.81,4.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
347,71,210.0,4.54,37.0,17.0,121.0,7.03,4.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,70,194.0,4.36,35.5,18.0,119.0,7.05,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
351,76,290.0,5.28,31.0,19.0,106.0,7.81,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
354,79,332.0,5.05,30.5,25.0,107.0,8.08,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
355,76,270.0,4.75,36.5,26.0,119.0,6.82,4.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,73,243.0,4.67,34.0,19.0,116.0,7.16,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
359,76,255.0,4.73,36.0,14.0,117.0,7.37,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
362,71,190.0,4.65,37.5,10.0,117.0,7.5,4.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
363,72,226.0,4.53,40.0,11.0,123.0,7.08,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
366,70,173.0,4.57,36.0,11.0,121.0,7.22,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,76,246.0,4.9,36.0,16.0,115.0,7.52,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
371,72,214.0,4.59,34.0,21.0,106.0,7.14,4.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,76,227.0,4.67,37.5,23.0,118.0,7.66,4.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,74,238.0,4.77,40.0,24.0,119.0,7.34,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
384,72,193.0,4.42,35.0,8.0,120.0,6.96,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
385,70,226.0,4.8,29.5,17.0,108.0,7.55,4.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,77,272.0,4.95,35.5,24.0,114.0,7.12,4.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,68,178.0,4.6,35.5,13.0,118.0,7.25,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390,75,242.0,5.03,31.5,19.0,109.0,7.54,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
391,71,225.0,4.76,37.0,15.0,115.0,7.36,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
392,74,266.0,4.76,34.0,22.0,112.0,7.38,4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
393,77,318.0,5.53,24.5,17.0,91.0,8.84,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
395,78,370.0,5.32,28.0,33.0,97.0,8.72,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
396,76,302.0,5.1,27.5,23.0,99.0,7.98,4.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
397,76,307.0,5.24,31.5,32.0,108.0,7.62,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
404,75,303.0,5.3,32.0,17.0,106.0,8.1,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
409,72,246.0,4.56,34.5,30.0,111.0,7.3,4.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,76,262.0,5.09,33.5,15.0,103.0,7.95,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
416,74,312.0,5.28,27.0,23.0,97.0,8.56,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
418,70,186.0,4.45,36.0,18.0,114.0,7.2,4.21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,74,303.0,5.0,32.5,37.0,114.0,7.71,4.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,73,236.0,4.94,36.0,14.0,115.0,7.16,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
430,72,237.0,4.69,33.5,21.0,112.0,7.62,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
436,77,303.0,5.26,33.5,17.0,106.0,7.62,4.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,73,250.0,4.86,36.5,18.0,114.0,7.64,4.56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
443,77,255.0,4.91,41.0,21.0,127.0,7.43,4.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,73,202.0,4.48,40.5,10.0,125.0,6.9,4.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,73,198.0,4.6,41.0,15.0,126.0,6.9,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,75,280.0,5.16,36.0,26.0,114.0,7.58,4.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450,71,178.0,4.68,35.5,10.0,116.0,7.07,4.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,75,300.0,5.4,26.5,16.0,95.0,7.85,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
453,75,290.0,5.5,29.0,26.0,102.0,7.78,4.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
454,74,284.0,4.9,34.5,19.0,111.0,7.54,4.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
455,74,253.0,4.91,38.5,20.0,113.0,7.14,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
456,71,186.0,4.58,42.0,6.0,129.0,7.09,3.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,72,204.0,4.64,37.0,14.0,121.0,6.87,4.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,71,186.0,4.5,34.5,9.0,118.0,7.13,4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,77,318.0,5.19,31.0,33.0,108.0,7.85,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,69,202.0,4.67,34.0,11.0,120.0,7.07,4.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
472,76,334.0,5.31,29.5,31.0,102.0,8.08,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
474,70,227.0,4.57,37.5,24.0,119.0,7.32,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
483,77,254.0,4.93,28.5,20.0,114.0,7.93,4.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
484,70,199.0,4.46,36.0,15.0,120.0,7.24,4.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,75,290.0,4.87,34.5,25.0,111.0,7.37,4.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,75,252.0,4.97,31.5,22.0,118.0,6.82,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
492,74,290.0,5.28,31.5,28.0,111.0,7.59,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
495,75,313.0,5.33,30.0,37.0,105.0,8.0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
501,75,299.0,5.56,26.5,17.0,92.0,8.59,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
509,73,259.0,5.31,30.0,7.0,105.0,8.1,4.58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
511,71,197.0,4.62,38.0,10.0,117.0,7.36,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
513,78,328.0,5.33,33.0,20.0,104.0,7.87,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
515,77,256.0,4.85,34.0,20.0,113.0,7.14,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
521,77,258.0,5.03,38.0,21.0,116.0,7.5,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,71,193.0,4.56,37.5,10.0,119.0,7.06,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
530,70,190.0,4.65,37.0,13.0,120.0,7.21,4.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,74,251.0,4.95,27.0,20.0,98.0,7.78,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
536,75,293.0,5.57,35.5,29.0,113.0,7.66,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
537,76,305.0,5.16,35.0,25.0,107.0,8.08,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
538,73,250.0,4.63,31.0,37.0,114.0,7.56,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,76,252.0,5.02,32.0,16.0,113.0,7.4,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
541,73,316.0,5.27,32.5,24.0,103.0,7.87,4.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,74,272.0,5.01,30.5,22.0,112.0,7.52,4.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
553,76,257.0,4.99,31.0,20.0,102.0,7.65,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
555,74,307.0,5.13,33.0,29.0,108.0,7.55,4.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,76,317.0,5.47,27.0,31.0,97.0,7.85,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
558,75,296.0,5.5,27.0,32.0,92.0,8.17,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
563,76,247.0,4.84,32.5,7.0,113.0,7.04,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
564,76,256.0,4.75,34.5,16.0,117.0,7.28,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
565,75,308.0,5.24,30.0,19.0,106.0,8.06,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
570,77,294.0,5.06,31.0,29.0,105.0,7.81,4.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
571,72,295.0,4.95,31.5,27.0,101.0,7.45,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
574,78,281.0,4.86,35.5,23.0,107.0,7.67,4.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,79,348.0,5.43,31.5,19.0,99.0,7.81,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
587,74,245.0,4.75,35.5,33.0,110.0,7.3,4.15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,76,251.0,4.92,28.5,17.0,106.0,7.46,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
595,78,321.0,5.13,30.0,21.0,110.0,8.07,4.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,77,315.0,5.6,28.0,22.0,96.0,8.06,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
599,77,338.0,5.32,30.5,28.0,98.0,8.36,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
601,76,269.0,4.91,33.0,28.0,111.0,7.65,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,74,229.0,4.58,32.5,20.0,115.0,7.48,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
606,77,336.0,5.52,25.0,19.0,92.0,8.6,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
607,70,221.0,4.46,40.5,18.0,124.0,6.84,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
613,75,299.0,5.32,33.5,18.0,98.0,7.9,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
617,79,287.0,5.09,29.0,26.0,108.0,7.49,4.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
618,77,311.0,5.17,31.5,24.0,109.0,7.7,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
620,76,321.0,5.23,32.5,26.0,99.0,7.98,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
625,72,236.0,4.63,36.5,21.0,115.0,7.47,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
627,72,228.0,4.58,37.5,17.0,114.0,7.48,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
628,70,193.0,4.73,39.0,9.0,118.0,7.04,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
630,70,183.0,4.46,42.5,11.0,130.0,6.7,4.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,76,299.0,5.48,28.5,25.0,103.0,7.86,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
638,76,345.0,5.51,29.5,23.0,97.0,8.78,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
639,73,310.0,5.18,30.0,23.0,103.0,7.5,4.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,72,219.0,4.58,36.5,15.0,120.0,6.97,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
645,72,241.0,4.59,38.0,17.0,126.0,7.06,4.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
646,75,240.0,4.62,38.0,24.0,126.0,7.59,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
647,69,209.0,4.46,33.0,19.0,112.0,6.9,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
648,78,327.0,5.5,29.0,26.0,104.0,7.99,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
650,70,211.0,4.56,33.5,27.0,112.0,6.93,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
652,74,257.0,4.81,35.0,26.0,121.0,7.0,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
654,74,301.0,5.41,29.0,27.0,94.0,7.87,4.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
655,74,313.0,5.18,26.5,24.0,93.0,7.47,4.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
657,75,300.0,5.0,29.0,24.0,99.0,7.31,4.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,76,325.0,5.34,28.5,24.0,108.0,8.34,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
659,72,246.0,4.68,38.0,35.0,119.0,6.85,4.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
661,73,245.0,4.7,32.5,23.0,116.0,7.1,4.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,77,303.0,5.15,31.5,27.0,104.0,7.75,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,72,243.0,4.68,39.0,23.0,120.0,6.71,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
666,75,294.0,4.96,33.0,30.0,108.0,7.43,4.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,70,220.0,4.62,38.0,23.0,116.0,7.06,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
669,75,216.0,4.61,36.0,18.0,130.0,6.93,4.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,77,256.0,4.96,32.5,21.0,107.0,7.33,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
671,76,242.0,4.6,35.0,17.0,122.0,6.86,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
675,72,194.0,4.59,37.0,12.0,122.0,6.9,4.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
676,76,257.0,4.93,34.0,25.0,115.0,7.09,4.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,70,196.0,4.47,36.5,15.0,120.0,7.0,4.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,73,249.0,4.83,30.5,18.0,102.0,7.28,4.21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
688,76,307.0,5.26,25.5,30.0,88.0,7.96,4.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
691,70,191.0,4.52,33.0,16.0,120.0,7.38,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
692,68,237.0,4.47,35.0,30.0,116.0,7.18,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
699,77,300.0,5.53,25.5,32.0,104.0,8.62,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
700,75,298.0,5.03,31.5,31.0,105.0,7.52,4.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
701,80,313.0,5.27,29.5,30.0,101.0,7.65,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
702,72,233.0,4.95,32.0,17.0,111.0,7.47,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
707,74,212.0,4.53,37.5,24.0,124.0,6.75,3.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,77,304.0,5.0,31.0,30.0,109.0,7.83,4.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,73,219.0,4.57,38.0,24.0,124.0,6.75,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
715,76,333.0,5.57,27.5,30.0,97.0,8.37,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
716,79,276.0,4.86,33.0,36.0,107.0,7.18,4.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,76,240.0,4.75,34.0,22.0,116.0,7.34,4.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
722,76,324.0,5.44,28.5,22.0,101.0,8.31,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
723,75,313.0,5.1,31.0,27.0,103.0,7.57,4.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
724,73,244.0,4.53,40.0,21.0,123.0,7.25,4.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,75,300.0,5.1,29.0,28.0,103.0,7.46,4.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
727,77,355.0,5.5,23.0,20.0,94.0,8.37,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
730,75,247.0,4.71,34.0,20.0,116.0,6.78,4.11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
